datetime,open,high,low,close,volume
1510185600000.0,0.04176486,0.04214403,0.04127765,0.04214403,1.5945
1510228800000.0,0.0439324,0.0452,0.04374646,0.04446242,20.464632
1510272000000.0,0.04397663,0.0466444,0.04382601,0.0466444,16.262092955
1510315200000.0,0.04598867,0.0489,0.04101,0.0489,21.69636
1510401600000.0,0.042,0.0498,0.042,0.0423005,35.3143
1510444800000.0,0.052,0.0532,0.043,0.043,7.0099
1510488000000.0,0.04309,0.05319999,0.043,0.04325,2.6038
1510574400000.0,0.044,0.048,0.044,0.04406,15.4173
1510617600000.0,0.0442,0.0442,0.0442,0.0442,1.5168
1510660800000.0,0.045,0.051,0.045,0.051,0.6724
1510704000000.0,0.0497,0.051,0.0497,0.051,0.433
1510747200000.0,0.04604,0.051,0.04601,0.05025,1.95
1510790400000.0,0.046,0.046,0.04409,0.04409,0.867
1510833600000.0,0.041,0.041,0.0356,0.0356,33.664
1510876800000.0,0.038,0.0488,0.0365,0.0365,3.0475
1510920000000.0,0.04,0.04,0.04,0.04,5.804
1510963200000.0,0.0402,0.0464,0.032,0.03535,32.398
1511049600000.0,0.0461,0.0461,0.0461,0.0461,0.2005
1511092800000.0,0.0461,0.0464,0.04,0.04629,5.76836
1511179200000.0,0.0410611,0.04629,0.0410611,0.04629,0.8719
1511222400000.0,0.04619,0.04799,0.04212113,0.04799,0.8318
1511265600000.0,0.04799,0.04799,0.04221211,0.046,5.1458
1511352000000.0,0.046,0.046,0.04599,0.04599,0.825
1511395200000.0,0.046,0.047,0.0427511,0.047,7.95076522
1511438400000.0,0.0442,0.058,0.0442,0.0524,4.92163
1511481600000.0,0.0506391,0.05779992,0.04271112,0.05779992,9.3365
1511524800000.0,0.05778999,0.0648,0.05001,0.05001,5.85186
1511568000000.0,0.06286,0.06286,0.06286,0.06286,0.104
1511611200000.0,0.051,0.06263,0.051,0.051,0.27
1511654400000.0,0.051,0.051,0.0487,0.0487,2.942
1511697600000.0,0.048711,0.052,0.0473,0.0473,4.3119
1511740800000.0,0.0473,0.048,0.0473,0.0473,6.59685735
1511784000000.0,0.04734,0.05159999,0.04734,0.05159999,1.2465
1511827200000.0,0.04328,0.05179999,0.006,0.006,30.0901
1511870400000.0,0.038,0.04949,0.038,0.048,3.0324
1511913600000.0,0.041451,0.047501,0.041451,0.047501,34.621202
1511956800000.0,0.045,0.047501,0.02014,0.02355,50.66586838
1512129600000.0,0.0403,0.04733,0.0403,0.042,1.6302
1512172800000.0,0.04045,0.04045,0.04045,0.04045,0.344
1512216000000.0,0.04045,0.04678,0.04045,0.04678,0.6042
1512259200000.0,0.04039999,0.04039999,0.04,0.04,0.5726
1512302400000.0,0.04648,0.04676,0.0462,0.04676,2.076
1512345600000.0,0.0399,0.0399,0.0359,0.036301,4.6906
1512388800000.0,0.043599,0.043599,0.043238,0.043238,0.5463
1512432000000.0,0.043237,0.043238,0.043237,0.043238,1.5
1512475200000.0,0.0387,0.0405,0.0387,0.0405,0.6595
1512518400000.0,0.038603,0.038603,0.0361,0.0361,13.38885412
1512561600000.0,0.0332,0.0332,0.030407,0.03055,9.4412
1512604800000.0,0.03055,0.034,0.0208,0.020899,5.2743
1512648000000.0,0.0209,0.024276,0.020044,0.020078,28.804588232
1512691200000.0,0.020233,0.0303,0.016566,0.02437,55.905924377
1512734400000.0,0.023664,0.0303,0.023243,0.0301,21.257505431
1512777600000.0,0.0269,0.03009994,0.0269,0.0276,7.639
1512820800000.0,0.02999,0.035,0.02999,0.0305,18.97932243
1512864000000.0,0.031,0.031,0.031,0.031,0.3344
1512907200000.0,0.031,0.035,0.029909,0.029909,10.13632
1512950400000.0,0.029909,0.029909,0.028509,0.028509,36.514130079
1512993600000.0,0.028509,0.034,0.028509,0.034,20.9245185
1513036800000.0,0.0339,0.035,0.0286,0.02971,0.9986
1513080000000.0,0.0349,0.0599,0.030001,0.0447,22.7599598
1513123200000.0,0.03999,0.0419,0.036,0.04124,7.6661
1513166400000.0,0.04124,0.0645,0.037205,0.0495,31.22476444
1513209600000.0,0.04849,0.0629,0.04849,0.05,0.1540111
1513252800000.0,0.0461,0.0495,0.041,0.0415,24.091894202
1513296000000.0,0.0418001,0.044,0.038,0.038,33.0023
1513339200000.0,0.038,0.0449979,0.02881,0.0289,17.5828
1513382400000.0,0.04049999,0.0405,0.0342,0.0342,1.0943
1513425600000.0,0.0405,0.0409999,0.0323,0.0334,8.9882
1513468800000.0,0.0325,0.0325,0.0322,0.03243,2.4197
1513512000000.0,0.033,0.04,0.033,0.0377,11.51070283
1513555200000.0,0.03995999,0.03996,0.03995999,0.03996,1.6
1513598400000.0,0.0403,0.0439,0.0389,0.042,4.6954
1513641600000.0,0.04339997,0.0445,0.042,0.0445,16.5067
1513684800000.0,0.05,0.05999,0.044601,0.0533,19.463537779
1513728000000.0,0.0469,0.053,0.0455,0.0455,10.307730377
1513771200000.0,0.0499,0.056,0.046982,0.0553,27.649861445
1513814400000.0,0.048089,0.0553,0.04657,0.05519999,3.453163862
1513857600000.0,0.05498998,0.1738,0.049135,0.057,49.645336147
1513900800000.0,0.05699999,0.05699999,0.041,0.05449999,12.45617102
1513944000000.0,0.05199999,0.052,0.04250009,0.051,3.1972336
1513987200000.0,0.0505,0.0509,0.0505,0.0509,0.3185
1514030400000.0,0.0509,0.051,0.047,0.047,10.75238354
1514073600000.0,0.05094994,0.051,0.05094994,0.051,4.33
1514116800000.0,0.0482,0.051,0.04801,0.051,3.019
1514160000000.0,0.051,0.051,0.051,0.051,1.615
1514203200000.0,0.05099999,0.05689999,0.04821,0.05689999,5.202019342
1514246400000.0,0.05059999,0.0568999,0.04860003,0.055,5.7751
1514289600000.0,0.05267,0.05267,0.0471,0.0471,3.8293111
1514332800000.0,0.049,0.05,0.0425,0.0425,2.792687547
1514376000000.0,0.0489999,0.052,0.0489999,0.05198,2.30939
1514419200000.0,0.04965,0.04965,0.048,0.048,0.30745374
1514462400000.0,0.04809999,0.05175,0.047,0.04820004,6.181225367
1514505600000.0,0.04829999,0.0483,0.04829999,0.04829999,2.3113
1514548800000.0,0.0515,0.0516,0.0484,0.051,4.256745054
1514592000000.0,0.051,0.0547999,0.04859999,0.0547999,4.293361351
1514635200000.0,0.0547999,0.058499,0.049001,0.058498,2.9367
1514808000000.0,0.0584999,0.05999999,0.0535,0.0535,0.9111949
1514851200000.0,0.0538,0.08,0.0538,0.06986,10.7034514
1514894400000.0,0.06988,0.0725,0.0544,0.05728622,21.377758605
1514937600000.0,0.05953071,0.0657,0.0571474,0.05891154,5.368228018
1514980800000.0,0.058,0.0653,0.05389999,0.06358,11.0981
1515024000000.0,0.0625283,0.17348,0.06099236,0.06372862,17.259059942
1515067200000.0,0.06653714,0.17348,0.0622,0.0648,37.235560985
1515110400000.0,0.06339711,0.0869,0.06173623,0.0629302,15.979089179
1515153600000.0,0.06352256,0.063547,0.05540551,0.0562672,16.632393407
1515196800000.0,0.05830256,0.0649,0.05540747,0.0593,6.280493177
1515240000000.0,0.06189692,0.0995,0.0575,0.05965046,13.29552815
1515283200000.0,0.06035813,0.06529266,0.06035813,0.06529266,2.250777862
1515326400000.0,0.06637601,0.06888283,0.0635,0.06546006,8.7177091
1515369600000.0,0.0671159,0.07833,0.0671159,0.07794,14.90212692
1515412800000.0,0.07533531,0.07794,0.07015914,0.0773,15.137282393
1515456000000.0,0.0772,0.08,0.0772,0.07915612,1.95935
1515499200000.0,0.0808,0.1399,0.08000201,0.0908,32.776055569
1515542400000.0,0.09153423,0.1149,0.0885,0.09494964,15.222614915
1515585600000.0,0.09725398,0.11479,0.08111,0.08111,44.808703219
1515628800000.0,0.08215015,0.1075,0.0820271,0.08768,9.642918026
1515672000000.0,0.1034,0.1034,0.08767617,0.08816304,16.907602426
1515715200000.0,0.08821976,0.09106814,0.085,0.0853,6.038296795
1515758400000.0,0.09260952,0.111,0.0888173,0.09232013,14.422892752
1515801600000.0,0.09165642,0.131,0.09165642,0.09612553,11.857883067
1515844800000.0,0.0948816,0.118899,0.0948816,0.09833881,14.375475
1515888000000.0,0.09848417,0.09927779,0.09767408,0.09927779,0.8729158
1515931200000.0,0.09570809,0.099999,0.09570809,0.09965306,1.807007
1515974400000.0,0.09965306,0.099999,0.09797354,0.09797354,3.14699909
1516017600000.0,0.096758,0.099999,0.09311437,0.09572976,18.15286334
1516060800000.0,0.09606415,0.09606415,0.09,0.09,7.794967833
1516104000000.0,0.094,0.09611373,0.08443787,0.09364245,17.1040389
1516147200000.0,0.09364245,0.097,0.09005186,0.09073807,2.776528204
1516190400000.0,0.09073807,0.095,0.08435552,0.08553,13.940444978
1516233600000.0,0.09355741,0.093697,0.09013536,0.09025344,9.014009216
1516276800000.0,0.09099352,0.09298872,0.08844182,0.09298872,2.918972139
1516320000000.0,0.09175697,0.09255744,0.091,0.09255744,1.932962579
1516363200000.0,0.09313116,0.09313116,0.0916666,0.091894,1.217713836
1516406400000.0,0.0915,0.09238614,0.08821632,0.09238614,1.253794945
1516449600000.0,0.091201,0.0919401,0.088401,0.09149915,3.53883316
1516492800000.0,0.09134344,0.09172971,0.08831,0.08831,2.1543823
1516536000000.0,0.09118944,0.09230693,0.09118944,0.09230693,2.847185959
1516579200000.0,0.09230693,0.09387384,0.09230693,0.09387384,0.777433302
1516622400000.0,0.09353021,0.09474652,0.089825,0.093714,6.573653542
1516665600000.0,0.09055884,0.09402799,0.09055884,0.09096,0.071597001
1516708800000.0,0.09096,0.09319631,0.089825,0.09200425,3.622816337
1516752000000.0,0.089827,0.089827,0.089827,0.089827,0.295462562
1516795200000.0,0.09200425,0.09448613,0.09200425,0.09448613,1.494666161
1516838400000.0,0.09509092,0.09605741,0.09509092,0.09605741,1.25254
1516881600000.0,0.09249,0.09624642,0.09249,0.09624642,0.117203807
1516968000000.0,0.09639713,0.09769374,0.09639713,0.09769374,0.1121
1517011200000.0,0.09307659,0.09307659,0.09307659,0.09307659,0.001613
1517054400000.0,0.097945,0.097945,0.097945,0.097945,0.8
1517097600000.0,0.097945,0.10604597,0.097945,0.10604597,1.44748396
1517140800000.0,0.10499395,0.106378,0.10499395,0.106378,0.353314
1517184000000.0,0.105,0.10657018,0.10201679,0.10201679,1.077856148
1517227200000.0,0.103907,0.103907,0.10198408,0.102184,0.052882635
1517270400000.0,0.102643,0.10536955,0.10254276,0.10536955,0.3502
1517313600000.0,0.108,0.10923675,0.10456678,0.10799105,4.525483085
1517356800000.0,0.10769828,0.10820739,0.10769828,0.10820739,2.0
1517443200000.0,0.11302277,0.11302277,0.110866,0.11206442,1.216973245
1517486400000.0,0.118,0.12349812,0.1101,0.11039292,13.54395467
1517529600000.0,0.11495972,0.11495972,0.10553,0.10553,6.89959396
1517572800000.0,0.104,0.118999,0.09870892,0.10079028,0.978670523
1517659200000.0,0.10664327,0.10715597,0.10327797,0.10715597,1.3106528
1517702400000.0,0.102542,0.102542,0.102542,0.102542,0.013271626
1517745600000.0,0.10403649,0.10515214,0.10048,0.10245183,3.982074
1517788800000.0,0.1035892,0.10422984,0.10049,0.10345837,1.864437514
1517832000000.0,0.10265513,0.10329727,0.094935,0.09772168,33.205659162
1517875200000.0,0.10231125,0.117,0.0940546,0.0940546,42.578135656
1517918400000.0,0.09884604,0.10525552,0.09452053,0.09965812,12.386961344
1517961600000.0,0.0998687,0.10176767,0.09829648,0.10132542,2.153110893
1518004800000.0,0.098843,0.104006,0.098843,0.098843,4.944545929
1518048000000.0,0.098843,0.098843,0.0957,0.0957,0.163857398
1518091200000.0,0.09859738,0.09859738,0.0965,0.09686013,0.9850772
1518134400000.0,0.097974,0.097974,0.097974,0.097974,0.05
1518177600000.0,0.09942167,0.10276363,0.09942167,0.1009,2.274129456
1518220800000.0,0.10222402,0.10253233,0.10222402,0.10253233,0.1
1518264000000.0,0.1009,0.10308311,0.1,0.1,3.028858359
1518307200000.0,0.1,0.101,0.098632,0.098632,1.696197606
1518393600000.0,0.1,0.10170968,0.09854373,0.099,1.104936121
1518436800000.0,0.10069439,0.10069439,0.0956,0.0956,0.695019139
1518480000000.0,0.0956,0.0956,0.0956,0.0956,0.10334364
1518523200000.0,0.09601,0.100496,0.09601,0.100496,0.189644158
1518566400000.0,0.09603,0.100496,0.09601,0.09601,0.896242806
1518609600000.0,0.09608,0.10049599,0.0956,0.096,2.264800251
1518652800000.0,0.1001,0.1001,0.086,0.086,2.8978355
1518696000000.0,0.093667,0.094002,0.085204,0.085204,6.246229661
1518739200000.0,0.09067306,0.0936437,0.09067306,0.09114189,3.871434328
1518782400000.0,0.09373985,0.09430799,0.09121684,0.09375067,3.34580046
1518825600000.0,0.09361592,0.09361592,0.09361592,0.09361592,0.009758064
1518868800000.0,0.08881866,0.09218774,0.08798049,0.08798049,2.639598353
1518912000000.0,0.08557171,0.08557171,0.08557171,0.08557171,0.119596442
1518955200000.0,0.0885,0.0885,0.08625,0.08625,0.31253
1518998400000.0,0.0865,0.0865,0.08472992,0.08472992,2.703075709
1519041600000.0,0.08524613,0.08793712,0.082,0.08793712,6.585314366
1519084800000.0,0.08793712,0.08822241,0.082,0.0824,2.797105929
1519128000000.0,0.0824,0.084999,0.0735,0.079835,9.80665106
1519171200000.0,0.0798,0.07983,0.075,0.078,7.266062524
1519214400000.0,0.078,0.082,0.075,0.082,3.214240913
1519257600000.0,0.082,0.08799,0.073,0.073,1.748437159
1519300800000.0,0.08269403,0.08305485,0.07905358,0.08224536,6.283017464
1519344000000.0,0.0823,0.085,0.0823,0.085,0.78110485
1519430400000.0,0.08099,0.08099,0.08009,0.08009,2.29
1519473600000.0,0.085,0.085,0.085,0.085,0.1702124
1519560000000.0,0.085,0.087399,0.085,0.087399,2.705205145
1519646400000.0,0.084299,0.084299,0.084299,0.084299,0.1
1519689600000.0,0.0797423,0.0797423,0.079742,0.079742,0.25
1519732800000.0,0.083,0.08381305,0.083,0.08381305,0.450414314
1519776000000.0,0.08103585,0.08103585,0.08088985,0.08088985,0.491428
1519862400000.0,0.08350444,0.08350444,0.08350444,0.08350444,0.01
1519891200000.0,0.0821492,0.08221134,0.08009,0.08009,2.124505943
1519920000000.0,0.082115,0.082431,0.08009,0.082431,2.695409461
1519948800000.0,0.08038196,0.08061757,0.08038196,0.08061757,0.044714263
1519977600000.0,0.07836091,0.07836091,0.07719957,0.07719957,0.958189836
1520006400000.0,0.07631117,0.07631117,0.07613611,0.07613611,1.212283481
