datetime,open,high,low,close,volume
1506340800000.0,957.29,957.29,957.29,957.29,0.0562
1506427200000.0,975.31,975.31,975.31,975.31,0.001
1506513600000.0,1001.18,1001.18,1001.18,1001.18,0.6992
1506600000000.0,955.01,955.01,955.0,955.0,0.5328
1506686400000.0,1120.0,1120.0,1120.0,1120.0,0.050892857
1507075200000.0,916.33,916.33,916.33,916.33,0.4776
1507118400000.0,915.29,969.41,915.29,969.41,1.4
1507377600000.0,1032.67,1032.67,1032.67,1032.67,0.112891824
1507464000000.0,1043.6,1048.65,1043.6,1048.65,1.9723
1507550400000.0,965.0,1002.84,932.84,1002.84,3.8118
1507593600000.0,995.94,995.94,995.94,995.94,0.117943548
1507636800000.0,1010.61,1010.61,1010.61,1010.61,0.489717741
1507723200000.0,1006.95,1012.88,1006.95,1012.88,5.94661
1507809600000.0,964.27,1026.63,958.44,1026.63,10.851740608
1507852800000.0,1080.14,1080.14,1080.14,1080.14,0.148628881
1507896000000.0,1169.9,1169.9,1045.58,1045.58,1.55498387
1508155200000.0,1066.53,1066.53,1066.53,1066.53,0.0848
1508241600000.0,1044.37,1044.37,1044.37,1044.37,0.095405282
1508328000000.0,952.83,952.83,952.83,952.83,0.9277
1508500800000.0,1028.99,1028.99,1006.48,1006.48,5.059697127
1508544000000.0,995.22,995.22,995.22,995.22,0.015072044
1508760000000.0,1100.0,1100.0,1100.0,1100.0,0.272727273
1508846400000.0,300.0,1169.9,1.01,1169.9,0.536309676
1509278400000.0,840.0,840.0,840.0,840.0,0.0654
1509624000000.0,899.0,899.0,650.0,650.0,1.0001
1509667200000.0,941.99,941.99,941.99,941.99,0.018418455
1509840000000.0,942.0,942.0,942.0,942.0,0.020116773
1509883200000.0,942.0,981.21,942.0,981.21,2.116935483
1509926400000.0,973.89,973.89,973.89,973.89,0.020534274
1509969600000.0,999.48,999.81,654.01,654.01,0.059911531
1510056000000.0,988.84,988.84,965.29,968.53,5.17904345
1510142400000.0,982.1,1030.69,931.88,1030.69,2.671447661
1510185600000.0,1021.0,1025.45,1021.0,1025.45,1.008064516
1510228800000.0,1050.0,1050.0,1050.0,1050.0,0.4675
1510315200000.0,920.0,920.0,920.0,920.0,0.028
1510358400000.0,1099.0,1099.0,1099.0,1099.0,0.223790322
1510401600000.0,1098.99,1099.0,1098.99,1099.0,0.504032258
1510488000000.0,920.0,920.0,654.2,654.2,0.0124
1510574400000.0,1100.0,1100.0,1100.0,1100.0,0.027272727
1510660800000.0,1099.0,1099.0,1050.0,1050.0,0.281386
1510704000000.0,1050.0,1050.0,1050.0,1050.0,0.1
1510833600000.0,1097.0,1100.0,1097.0,1100.0,1.008064516
1510876800000.0,1050.0,1050.0,1050.0,1050.0,0.0099
1510963200000.0,1100.0,1100.0,1100.0,1100.0,0.045454545
1511006400000.0,1100.0,1100.0,1100.0,1100.0,0.178322212
1511092800000.0,1100.0,1100.0,1100.0,1100.0,0.395
1511136000000.0,1150.0,1150.0,1150.0,1150.0,0.37674
1511179200000.0,1169.9,1499.99,1169.9,1499.99,0.032237245
1511222400000.0,1499.99,2000.0,1499.99,2000.0,2.770945
1511265600000.0,801.01,801.01,801.01,801.01,0.3436
1511308800000.0,1290.0,1290.0,1290.0,1290.0,0.204705426
1511352000000.0,809.19,1220.0,809.19,1220.0,0.020653622
1511395200000.0,1240.0,2000.0,809.2,2000.0,2.91563128
1511438400000.0,1999.99,1999.99,1450.0,1450.0,0.15600045
1511524800000.0,1999.0,1999.0,1999.0,1999.0,0.070035018
1511568000000.0,1998.99,1998.99,1998.99,1998.99,0.050025263
1511611200000.0,1620.0,1998.9,1035.36,1035.36,2.530451017
1511740800000.0,1444.0,1444.0,1444.0,1444.0,0.1
1511784000000.0,1998.34,1998.34,1998.34,1998.34,0.047509433
1511827200000.0,1998.29,1998.29,1998.29,1998.29,0.050403225
1511870400000.0,1998.17,1998.17,1997.99,1997.99,0.331426052
1511913600000.0,1444.0,1444.0,1444.0,1444.0,0.0149
1511956800000.0,1678.77,1678.77,1050.02,1454.58,1.636518553
1512086400000.0,1989.0,1989.0,1989.0,1989.0,0.114598492
1512129600000.0,1458.71,1458.71,1319.19,1319.19,0.466900806
1512172800000.0,1476.58,1476.58,1476.58,1476.58,0.71758
1512345600000.0,1400.0,1400.0,1400.0,1400.0,0.107
1512388800000.0,1474.95,1478.04,1474.95,1478.04,2.607814508
1512432000000.0,1490.63,1490.63,1481.67,1483.97,0.505
1512475200000.0,1467.41,1467.41,1400.0,1400.0,0.033929456
1512518400000.0,1400.0,1400.0,1100.1,1100.1,1.0
1512561600000.0,1530.0,1530.0,1250.0,1250.0,1.9293
1512604800000.0,1285.0,1285.0,1285.0,1285.0,0.103
1512648000000.0,1305.0,1599.0,1301.0,1599.0,1.784255534
1512691200000.0,1301.0,1301.0,1250.0,1250.0,0.355603799
1512734400000.0,1350.0,1350.0,1317.84,1317.84,0.1033
1512777600000.0,1599.0,1990.0,1599.0,1990.0,0.574596774
1512907200000.0,1989.0,1990.0,1989.0,1990.0,0.251272864
1512993600000.0,1986.0,1990.0,1512.73,1521.17,2.301444277
1513036800000.0,1609.51,1609.51,1609.51,1609.51,0.2098
1513080000000.0,1988.99,2268.0,1925.0,2268.0,2.3557575
1513123200000.0,2093.3,2093.3,1950.0,1980.74,1.95947
1513166400000.0,2243.49,4998.0,2138.36,2141.56,4.081005238
1513209600000.0,2600.0,2600.0,2600.0,2600.0,0.043026923
1513252800000.0,2201.67,2246.75,2201.67,2237.28,5.8188
1513296000000.0,2202.98,2202.98,2170.0,2170.0,0.6798
1513339200000.0,2150.0,2150.0,2150.0,2150.0,0.1
1513382400000.0,2190.0,4997.0,2190.0,4997.0,0.163164515
1513425600000.0,2200.0,2200.0,2150.01,2150.01,1.0
1513641600000.0,2700.0,4997.0,2700.0,4997.0,0.163007805
1513684800000.0,2700.0,4998.0,2700.0,4998.0,0.267423646
1513728000000.0,4995.99,4996.0,4995.99,4996.0,0.100080064
1513771200000.0,2700.0,2700.0,2567.8,2660.58,0.159241935
1513857600000.0,3797.0,6000.0,2516.93,2575.82,2.706751166
1513900800000.0,2434.0,2434.0,2150.01,2150.01,0.645917207
1513944000000.0,1813.79,1813.79,1813.79,1813.79,0.05
1514030400000.0,4994.0,4994.0,4994.0,4994.0,0.1
1514246400000.0,2153.0,2153.0,2153.0,2153.0,0.034440938
1514289600000.0,2301.0,2650.0,2237.12,2292.03,1.796802062
1514332800000.0,2294.27,2750.0,2294.27,2750.0,0.127005455
1514376000000.0,2750.0,3999.0,2750.0,3998.99,0.219605181
1514419200000.0,3998.99,3998.99,2225.0,2225.0,11.43944477
1514462400000.0,2225.0,3600.0,2153.0,3600.0,0.32107258
1514505600000.0,3600.0,3600.0,2310.36,2310.36,0.0374
1514548800000.0,2459.35,2459.35,2415.96,2417.12,0.483512874
1514592000000.0,2313.33,2313.33,2178.7,2221.47,0.760986061
1514635200000.0,2153.0,2153.0,2153.0,2153.0,0.016259062
1514764800000.0,2396.58,2396.58,2396.58,2396.58,0.161290322
1514851200000.0,2600.0,2738.2,2600.0,2628.58,0.4642
1514894400000.0,2684.14,2684.14,2684.14,2684.14,0.1
1514937600000.0,2700.75,2817.52,2682.06,2765.4,7.06639827
1514980800000.0,2849.5,3086.98,2836.49,3086.98,2.753825632
1515024000000.0,3045.53,3045.53,2889.99,2889.99,6.332161104
1515067200000.0,3201.39,3205.52,2933.18,3112.65,9.103345844
1515110400000.0,3025.12,3235.86,3025.12,3170.04,10.195269441
1515153600000.0,3066.15,3760.0,3037.88,3055.85,7.729971192
1515196800000.0,3131.18,3235.82,3112.36,3235.82,7.270147509
1515240000000.0,3249.76,3997.0,3234.9,3997.0,8.940925016
1515283200000.0,3268.81,3270.12,3260.92,3263.22,2.69091577
1515326400000.0,3500.0,3500.0,3500.0,3500.0,0.007142857
1515369600000.0,3500.0,3958.45,3500.0,3544.62,2.297138963
1515412800000.0,3675.05,3675.05,3094.51,3586.34,2.674852643
1515456000000.0,3948.98,3948.98,3783.33,3783.33,0.085180094
1515499200000.0,3919.4,4194.28,3874.78,4026.13,3.439277101
1515542400000.0,4028.53,4462.85,4028.53,4317.98,3.673567553
1515585600000.0,4287.97,6000.0,3844.58,3844.58,15.7526878
1515628800000.0,4231.44,4260.0,3608.04,3886.87,1.013781063
1515672000000.0,3886.87,4039.99,3810.1,3840.67,5.817371129
1515715200000.0,3741.1,3861.81,3741.1,3861.81,0.089178293
1515758400000.0,3877.61,4097.84,3877.61,4051.46,2.742468
1515801600000.0,4137.85,4293.78,3750.0,4293.78,2.906699633
1515844800000.0,4369.79,4500.0,3501.0,4474.33,5.797464741
1515888000000.0,4111.88,4111.88,4111.88,4111.88,0.0401
1515931200000.0,4373.39,4373.39,4373.39,4373.39,0.457703927
1516017600000.0,4269.12,4270.65,4100.0,4100.0,4.630916714
1516060800000.0,4140.25,4140.25,3500.0,3500.0,0.670307952
1516104000000.0,3486.42,5250.0,2814.06,3320.51,5.351017141
1516147200000.0,3320.51,3320.51,2989.68,3099.46,5.027367912
1516190400000.0,2750.0,4998.0,2524.85,3160.87,4.38276846
1516233600000.0,3210.85,3394.69,3210.85,3394.69,0.44366337
1516276800000.0,3364.84,4999.0,3227.31,3227.31,10.33567219
1516320000000.0,3223.4,3324.88,3217.29,3232.39,2.6156584
1516363200000.0,3330.63,3330.63,3279.2,3310.81,4.637694179
1516406400000.0,3384.79,3573.43,3384.79,3562.63,6.45870023
1516449600000.0,3761.22,3774.49,3585.63,3717.62,2.142518282
1516492800000.0,3606.93,3649.45,3560.0,3560.0,0.263828629
1516536000000.0,3497.03,3517.72,3497.03,3517.72,3.657735342
1516579200000.0,3517.72,8000.0,3380.94,3380.94,7.633306827
1516622400000.0,3342.31,3349.47,2989.11,3086.0,19.370483543
1516665600000.0,3086.0,3253.53,3086.0,3157.0,1.999488291
1516708800000.0,3280.54,3298.4,3128.11,3229.02,3.987835653
1516752000000.0,3157.35,3157.35,3126.26,3126.26,0.200852455
1516795200000.0,3314.1,3371.34,3180.57,3354.14,2.013533881
1516838400000.0,3417.3,3449.83,3417.3,3449.83,0.349628683
1516881600000.0,3371.98,3437.88,3310.04,3383.09,2.125694897
1516924800000.0,3478.14,3478.14,3227.0,3227.0,0.383111937
1516968000000.0,3288.11,3437.12,3221.5,3334.98,6.942131404
1517011200000.0,3363.0,3448.0,3363.0,3448.0,1.20546144
1517054400000.0,3441.48,3588.83,3441.48,3588.83,1.655384185
1517097600000.0,3634.34,3956.4,3572.74,3956.4,3.620913683
1517140800000.0,3973.67,4028.84,3934.66,4028.84,3.579899899
1517184000000.0,4006.88,4006.88,3900.34,3905.39,2.232744662
1517227200000.0,3849.0,3857.05,3765.06,3807.36,3.104233193
1517270400000.0,3813.0,3815.85,3767.0,3767.0,0.831383033
1517313600000.0,3768.0,3810.15,3445.22,3547.99,2.706230328
1517356800000.0,3447.0,3447.0,3445.16,3445.16,0.233425446
1517443200000.0,3688.35,4000.0,3563.78,3571.28,11.928615601
1517486400000.0,3702.01,3729.42,3310.0,3394.05,9.636189015
1517529600000.0,3322.0,3346.27,3050.0,3050.0,12.959726815
1517572800000.0,2716.42,7000.0,2501.0,3400.0,17.572952827
1517616000000.0,3400.0,3400.0,2951.32,3400.0,1.693443876
1517659200000.0,3380.0,3700.0,3125.72,3128.48,5.932674522
1517702400000.0,3100.0,3132.59,3090.0,3090.0,0.873547661
1517745600000.0,3000.0,3000.0,2558.55,2741.88,9.520976011
1517788800000.0,2650.9,2650.9,2650.9,2650.9,0.8928
1517832000000.0,2463.68,2471.0,2200.0,2283.46,9.17497295
1517875200000.0,2000.0,2021.29,1827.52,1827.52,7.740069042
1517918400000.0,2198.52,3100.0,2198.52,2539.0,8.291312167
1517961600000.0,2576.36,3099.0,2369.04,2703.37,6.792307071
1518004800000.0,2699.56,3997.0,2611.01,2611.01,8.583008765
1518048000000.0,3050.0,3050.0,2623.81,3049.0,2.623188309
1518091200000.0,2771.3,2771.3,2582.85,2699.54,5.01212248
1518134400000.0,2651.73,2651.73,2584.84,2641.51,3.513335747
1518177600000.0,2758.58,2937.13,2758.58,2937.13,1.811000913
1518220800000.0,2968.47,3000.0,2928.39,3000.0,2.026716531
1518264000000.0,2895.4,2895.4,2809.67,2837.7,2.154417534
1518307200000.0,2702.65,2705.44,2671.38,2671.38,2.273498851
1518350400000.0,2722.16,2722.16,2700.37,2710.83,3.867193966
1518393600000.0,2674.42,2783.55,2674.42,2783.55,0.89968562
1518436800000.0,2751.5,2999.0,2751.5,2999.0,2.373128079
1518480000000.0,2999.0,3049.0,2999.0,2999.0,0.329882809
1518523200000.0,2817.03,2999.0,2750.73,2991.0,1.649584051
1518566400000.0,2761.0,2762.1,2761.0,2762.1,0.242363722
1518609600000.0,2990.99,3499.0,2831.0,3499.0,0.695182063
1518652800000.0,3200.0,3986.9,3200.0,3986.9,0.38722614
1518696000000.0,3098.47,4474.0,3040.0,3097.85,29.642371393
1518739200000.0,3117.74,3136.32,3040.0,3065.62,8.129262862
1518782400000.0,3000.0,3124.36,2950.0,3124.36,8.583023571
1518825600000.0,2950.0,2950.0,2950.0,2950.0,0.14
1518868800000.0,3150.0,3221.59,2952.0,3100.0,0.611612573
1518912000000.0,2954.0,3200.0,2954.0,3024.41,1.272746348
1518955200000.0,3117.66,3117.66,2953.0,2953.0,0.746783805
1518998400000.0,2953.0,2953.0,2953.0,2953.0,0.08508527
1519041600000.0,3000.0,3200.0,3000.0,3100.0,5.670487977
1519084800000.0,3200.0,3200.0,3100.0,3101.0,0.143451
1519128000000.0,3200.0,3720.0,3100.0,3200.0,2.342815633
1519171200000.0,3200.0,3707.0,3100.0,3597.0,0.284258455
1519214400000.0,3111.0,3540.0,2951.0,3390.0,0.662658072
1519257600000.0,3000.0,3001.0,2716.91,2716.91,7.6269058
1519300800000.0,2700.0,3299.0,2626.54,3299.0,2.174189291
1519344000000.0,3200.0,3200.0,3200.0,3200.0,0.0625
1519387200000.0,2750.0,3300.0,2750.0,2760.0,0.865681503
1519473600000.0,3268.9,3268.9,3200.0,3200.0,0.198255578
1519516800000.0,3185.0,3185.0,3185.0,3185.0,0.013039246
1519560000000.0,2850.0,2850.0,2850.0,2850.0,0.163
1519603200000.0,2850.0,2850.0,2850.0,2850.0,0.048085
1519646400000.0,3100.0,3100.0,2850.0,2850.0,0.018600323
1519689600000.0,2852.0,2998.0,2851.0,2998.0,0.210044
1519732800000.0,2990.0,2990.0,2854.0,2928.44,4.741204348
1519862400000.0,2839.0,2839.0,2839.0,2839.0,0.24819
1519891200000.0,2839.0,2893.91,2802.0,2802.0,0.768274729
1519920000000.0,2870.0,2922.69,2850.0,2922.69,0.822251599
1519948800000.0,2802.0,2802.0,2802.0,2802.0,0.046263
1520006400000.0,2805.01,2856.2,2805.01,2854.91,1.767939441
1520035200000.0,2815.0,2815.0,2815.0,2815.0,0.028768
1520064000000.0,2854.91,2861.35,2854.91,2856.7,0.699576
1520092800000.0,2810.0,2810.0,2805.01,2805.01,0.111862
1520121600000.0,2756.0,2835.0,2756.0,2835.0,0.013773464
1520208000000.0,2756.0,2756.0,2719.84,2719.84,0.548484
1520236800000.0,2745.46,2745.46,2745.46,2745.46,0.32176
1520265600000.0,2712.17,2864.46,2712.17,2863.52,11.220401618
1520294400000.0,2799.0,2802.0,2799.0,2802.0,0.785742996
1520323200000.0,2754.02,2754.02,2701.01,2745.53,0.211056562
1520352000000.0,2741.04,2741.04,2702.0,2732.32,1.344250163
1520380800000.0,2702.0,2702.02,2702.0,2702.01,1.443257118
1520409600000.0,2702.01,2702.01,2690.0,2690.0,1.642942882
1520438400000.0,2505.15,2508.9,2415.5,2453.27,3.225352831
1520524800000.0,2614.0,2999.0,2200.0,2200.0,7.243594731
1520553600000.0,2200.0,2205.08,2172.0,2172.0,1.421880839
1520611200000.0,2288.77,2351.54,2286.07,2351.54,1.723633232
1520640000000.0,2424.36,2424.36,2312.62,2312.62,0.362318849
1520697600000.0,2439.13,2444.42,2151.57,2151.57,1.864752386
1520726400000.0,2150.56,2885.0,2150.56,2885.0,0.812257671
1520755200000.0,2344.16,2344.16,2237.28,2237.28,0.056
1520784000000.0,2393.3,2407.23,2281.27,2281.27,0.750504
