datetime,open,high,low,close,volume
1499126400000.0,195000.0,228000.0,195000.0,195000.0,58.023696021
1499169600000.0,192440.01,193891.33,181823.68,185200.0,130.468637847
1499212800000.0,187690.0,187690.0,177770.35,178000.0,56.558762961
1499256000000.0,179793.75,187675.51,172169.0,183807.63,77.423651965
1499299200000.0,180000.0,186348.63,180000.0,186348.63,15.055510719
1499342400000.0,184578.28,187999.0,175056.75,183093.18,68.574283942
1499385600000.0,182116.71,182746.44,177000.0,177000.0,16.382866998
1499428800000.0,173000.0,187900.0,166001.0,169683.18,87.734134052
1499472000000.0,168100.0,169696.4,167400.0,168439.67,51.239833697
1499515200000.0,168775.94,170072.89,167400.0,168410.6,28.49919518
1499558400000.0,168008.02,171030.0,165145.26,165800.0,5.25351626
1499601600000.0,167421.26,168986.81,162500.0,164195.78,58.592822294
1499644800000.0,164195.78,180000.0,157744.16,159829.23,107.720425024
1499688000000.0,156980.86,180000.0,140000.0,140000.0,173.556010722
1499731200000.0,141532.51,146439.53,131948.17,133122.11,106.077529599
1499774400000.0,140201.0,162000.0,133122.11,149000.0,64.725691095
1499817600000.0,133000.0,165000.0,130000.0,165000.0,31.98642
1499860800000.0,165000.0,165000.0,139500.0,149000.0,67.471639681
1499904000000.0,157889.0,168000.0,148200.0,168000.0,13.922258663
1499947200000.0,152600.0,164500.0,130000.0,149400.0,38.768337336
1499990400000.0,150000.0,150500.0,139001.0,139001.0,5.342822741
1500033600000.0,144300.0,149950.0,131250.31,143990.0,108.79012801
1500076800000.0,144930.0,144930.0,126077.49,126283.7,87.295249003
1500120000000.0,126283.7,143500.0,125000.0,126673.03,31.60055075
1500163200000.0,126002.0,136000.0,100869.98,100869.98,89.993789264
1500206400000.0,100867.67,128345.0,100524.23,117994.0,44.968569827
1500249600000.0,124999.0,125000.0,110000.0,115000.0,18.061968105
1500292800000.0,115000.0,140600.0,107959.68,122001.0,58.647681653
1500336000000.0,142000.0,144940.0,125048.97,125048.97,25.965369172
1500379200000.0,144000.0,172000.0,141400.0,141400.0,299.118830102
1500422400000.0,145500.0,163174.17,145000.0,163174.17,24.684062597
1500465600000.0,154032.0,158000.0,128672.18,134500.0,85.760796179
1500508800000.0,134500.0,149435.87,134500.0,148890.0,17.151833673
1500552000000.0,149000.0,156900.0,135000.0,149950.0,112.519054282
1500595200000.0,156400.0,156400.0,150000.0,150500.0,17.33777014
1500638400000.0,156180.0,156299.0,142000.0,143202.0,37.863018221
1500681600000.0,145412.37,150990.0,142001.0,142001.0,2.713370068
1500724800000.0,150500.0,152000.0,143001.0,152000.0,19.295373304
